Filtered! delta:7 thresh:.5 "Artificial data"
eV	Lockin SR510	DMM Kiethley 199
1.589031592438	0.000011171852	0.000000000000
1.587505633803	0.000011418642	0.000000000000
1.585982603134	0.000010476372	0.000000000000
1.584462492013	0.000010075028	0.000000000000
1.582945292052	0.000009044594	0.000000000000
1.581430994898	0.000012895054	0.000000000000
1.579919592227	0.000013806392	0.000000000000
1.578411075748	0.000011378591	0.000000000000
1.576905437202	0.000012301634	0.000000000000
1.575402668361	0.000011865505	0.000000000000
1.573902761028	0.000013300186	0.000000000000
1.572405707039	0.000011885660	0.000000000000
1.570911498258	0.000013321908	0.000000000000
1.567931583939	0.000014796659	0.000000000000
1.566445862287	0.000013525123	0.000000000000
1.564962953613	0.000012214290	0.000000000000
1.563482849937	0.000012514139	0.000000000000
1.562005543307	0.000013074653	0.000000000000
1.560531025802	0.000013845810	0.000000000000
1.559059289532	0.000014577593	0.000000000000
1.557590326633	0.000015329982	0.000000000000
1.556124129275	0.000015302956	0.000000000000
1.554660689655	0.000014926495	0.000000000000
1.553200000000	0.000014820580	0.000000000000
1.551742052566	0.000015485190	0.000000000000
1.550286839637	0.000015240305	0.000000000000
1.548834353529	0.000014995903	0.000000000000
1.547384586583	0.000016571965	0.000000000000
1.545937531172	0.000016888469	0.000000000000
1.544493179695	0.000014835393	0.000000000000
1.543051524580	0.000015012718	0.000000000000
1.541612558284	0.000017000420	0.000000000000
1.540176273292	0.000017098480	0.000000000000
1.538742662116	0.000016776875	0.000000000000
1.537311717297	0.000016835584	0.000000000000
1.535883431403	0.000016914584	0.000000000000
1.534457797030	0.000017673855	0.000000000000
1.533034806801	0.000017493373	0.000000000000
1.531614453366	0.000016113117	0.000000000000
1.530196729405	0.000019323065	0.000000000000
1.528781627620	0.000018033194	0.000000000000
1.527369140745	0.000017323482	0.000000000000
1.525959261538	0.000019933907	0.000000000000
1.524551982785	0.000020414446	0.000000000000
1.523147297297	0.000018405077	0.000000000000
1.521745197913	0.000020515777	0.000000000000
1.520345677498	0.000017766524	0.000000000000
1.518948728943	0.000019907295	0.000000000000
1.517554345165	0.000020308068	0.000000000000
1.516162519107	0.000020438820	0.000000000000
1.514773243739	0.000019839528	0.000000000000
1.513386512054	0.000020710169	0.000000000000
1.512002317073	0.000029500722	0.000000000000
1.510620651843	0.000019931163	0.000000000000
1.509241509434	0.000021001469	0.000000000000
1.507864882943	0.000020741619	0.000000000000
1.506490765492	0.000021461589	0.000000000000
1.505119150228	0.000023651357	0.000000000000
1.503750030321	0.000022540900	0.000000000000
1.502383398970	0.000023590196	0.000000000000
1.501019249395	0.000021639222	0.000000000000
1.499657574841	0.000021817957	0.000000000000
1.498298368580	0.000021416376	0.000000000000
1.496941623906	0.000021924459	0.000000000000
1.495587334138	0.000022352183	0.000000000000
1.494235492618	0.000023109526	0.000000000000
1.492886092715	0.000022706466	0.000000000000
1.491539127820	0.000022062980	0.000000000000
1.490194591346	0.000025369046	0.000000000000
1.488852476734	0.000022274644	0.000000000000
1.487512777445	0.000023409751	0.000000000000
1.486175486964	0.000025024345	0.000000000000
1.484840598802	0.000023758405	0.000000000000
1.483508106491	0.000026181910	0.000000000000
1.482178003586	0.000024104838	0.000000000000
1.480850283667	0.000024277167	0.000000000000
1.479524940334	0.000025408878	0.000000000000
1.478201967213	0.000024619948	0.000000000000
1.476881357951	0.000024670358	0.000000000000
1.475563106218	0.000022140085	0.000000000000
1.474247205707	0.000023649111	0.000000000000
1.472933650134	0.000026997414	0.000000000000
1.471622433234	0.000026224974	0.000000000000
1.470313548770	0.000025631771	0.000000000000
1.469006990521	0.000025797785	0.000000000000
1.467702752294	0.000024482997	0.000000000000
1.466400827912	0.000026127386	0.000000000000
1.465101211226	0.000026260934	0.000000000000
1.463803896104	0.000026493620	0.000000000000
1.462508876438	0.000026205426	0.000000000000
1.461216146140	0.000026536334	0.000000000000
1.459925699146	0.000025356323	0.000000000000
1.458637529412	0.000037295376	0.000000000000
1.457351630914	0.000025793475	0.000000000000
1.456067997651	0.000028410600	0.000000000000
1.454786623643	0.000027946735	0.000000000000
